"Date" "Value"
"778" 2012-06-29 NA
"779" 2012-06-30 NA
"780" 2012-07-01 NA
"781" 2012-07-02 NA
"782" 2012-07-03 NA
"783" 2012-07-04 NA
"784" 2012-07-05 NA
"785" 2012-07-06 NA
"786" 2012-07-07 NA
"787" 2012-07-08 NA
"788" 2012-07-09 NA
"789" 2012-07-10 NA
"790" 2012-07-11 NA
"791" 2012-07-12 NA
"792" 2012-07-13 NA
"793" 2012-07-14 NA
"794" 2012-07-15 NA
"795" 2012-07-16 NA
"796" 2012-07-17 NA
"797" 2012-07-18 NA
"798" 2012-07-19 NA
"799" 2012-07-20 NA
"800" 2012-07-21 NA
"801" 2012-07-22 NA
"802" 2012-07-23 NA
"803" 2012-07-24 NA
"804" 2012-07-25 NA
"805" 2012-07-26 NA
"806" 2012-07-27 NA
"807" 2012-07-28 NA
"808" 2012-07-29 NA
"809" 2012-07-30 NA
"810" 2012-07-31 NA
"811" 2012-08-01 NA
"812" 2012-08-02 NA
"813" 2012-08-03 NA
"814" 2012-08-04 NA
"815" 2012-08-05 NA
"816" 2012-08-06 NA
"817" 2012-08-07 NA
"818" 2012-08-08 NA
"819" 2012-08-09 NA
"820" 2012-08-10 NA
"821" 2012-08-11 NA
"822" 2012-08-12 NA
"823" 2012-08-13 NA
"824" 2012-08-14 NA
"825" 2012-08-15 NA
"826" 2012-08-16 NA
"827" 2012-08-17 NA
"828" 2012-08-18 NA
"829" 2012-08-19 NA
"830" 2012-08-20 NA
"831" 2012-08-21 NA
"832" 2012-08-22 NA
"833" 2012-08-23 NA
"834" 2012-08-24 NA
"835" 2012-08-25 NA
"836" 2012-08-26 NA
"837" 2012-08-27 NA
"838" 2012-08-28 NA
"839" 2012-08-29 NA
"840" 2012-08-30 NA
"841" 2012-08-31 NA
"842" 2012-09-01 NA
"843" 2012-09-02 NA
"844" 2012-09-03 NA
"845" 2012-09-04 NA
"846" 2012-09-05 NA
"847" 2012-09-06 NA
"848" 2012-09-07 NA
"849" 2012-09-08 NA
"850" 2012-09-09 NA
"851" 2012-09-10 NA
"852" 2012-09-11 NA
"853" 2012-09-12 NA
"854" 2012-09-13 NA
"855" 2012-09-14 NA
"856" 2012-09-15 NA
"857" 2012-09-16 NA
"858" 2012-09-17 NA
"859" 2012-09-18 NA
"860" 2012-09-19 NA
"861" 2012-09-20 NA
"862" 2012-09-21 NA
"863" 2012-09-22 NA
"864" 2012-09-23 NA
"865" 2012-09-24 NA
"866" 2012-09-25 NA
"867" 2012-09-26 NA
"868" 2012-09-27 NA
"869" 2012-09-28 NA
"870" 2012-09-29 NA
"871" 2012-09-30 NA
"872" 2012-10-01 NA
"873" 2012-10-02 NA
"874" 2012-10-03 NA
"875" 2012-10-04 NA
"876" 2012-10-05 NA
"877" 2012-10-06 NA
"878" 2012-10-07 NA
"879" 2012-10-08 NA
"880" 2012-10-09 NA
"881" 2012-10-10 NA
"882" 2012-10-11 NA
"883" 2012-10-12 NA
"884" 2012-10-13 NA
"885" 2012-10-14 NA
"886" 2012-10-15 NA
"887" 2012-10-16 NA
"888" 2012-10-17 NA
"889" 2012-10-18 NA
"890" 2012-10-19 NA
"891" 2012-10-20 NA
"892" 2012-10-21 NA
"893" 2012-10-22 NA
"894" 2012-10-23 NA
"895" 2012-10-24 NA
"896" 2012-10-25 NA
"897" 2012-10-26 NA
"898" 2012-10-27 NA
"899" 2012-10-28 NA
"900" 2012-10-29 NA
"901" 2012-10-30 NA
"902" 2012-10-31 NA
"903" 2012-11-01 NA
"904" 2012-11-02 NA
"905" 2012-11-03 NA
"906" 2012-11-04 NA
"907" 2012-11-05 NA
"908" 2012-11-06 NA
"909" 2012-11-07 NA
"910" 2012-11-08 NA
"911" 2012-11-09 NA
"912" 2012-11-10 NA
"913" 2012-11-11 NA
"914" 2012-11-12 NA
"915" 2012-11-13 NA
"916" 2012-11-14 NA
"917" 2012-11-15 NA
"918" 2012-11-16 NA
"919" 2012-11-17 NA
"920" 2012-11-18 NA
"921" 2012-11-19 NA
"922" 2012-11-20 NA
"923" 2012-11-21 NA
"924" 2012-11-22 NA
"925" 2012-11-23 NA
"926" 2012-11-24 NA
"927" 2012-11-25 NA
"928" 2012-11-26 NA
"929" 2012-11-27 NA
"930" 2012-11-28 NA
"931" 2012-11-29 NA
"932" 2012-11-30 NA
"933" 2012-12-01 NA
"934" 2012-12-02 NA
"935" 2012-12-03 NA
"936" 2012-12-04 NA
"937" 2012-12-05 NA
"938" 2012-12-06 NA
"939" 2012-12-07 NA
"940" 2012-12-08 NA
"941" 2012-12-09 NA
"942" 2012-12-10 NA
"943" 2012-12-11 NA
"944" 2012-12-12 NA
"945" 2012-12-13 NA
"946" 2012-12-14 NA
"947" 2012-12-15 NA
"948" 2012-12-16 NA
"949" 2012-12-17 NA
"950" 2012-12-18 NA
"951" 2012-12-19 NA
"952" 2012-12-20 NA
"953" 2012-12-21 NA
"954" 2012-12-22 NA
"955" 2012-12-23 NA
"956" 2012-12-24 NA
"957" 2012-12-25 NA
"958" 2012-12-26 NA
"959" 2012-12-27 NA
"960" 2012-12-28 NA
"961" 2012-12-29 NA
"962" 2012-12-30 NA
"963" 2012-12-31 NA
"964" 2013-01-01 NA
"965" 2013-01-02 NA
"966" 2013-01-03 NA
"967" 2013-01-04 NA
"968" 2013-01-05 NA
"969" 2013-01-06 NA
"970" 2013-01-07 NA
