"Date" "Value"
"660" 2012-12-18 10
"661" 2012-12-19 NA
"662" 2012-12-20 NA
"663" 2012-12-21 NA
"664" 2012-12-22 12
"665" 2012-12-23 NA
"666" 2012-12-24 NA
"667" 2012-12-25 NA
"668" 2012-12-26 NA
"669" 2012-12-27 NA
"670" 2012-12-28 NA
"671" 2012-12-29 NA
"672" 2012-12-30 NA
"673" 2012-12-31 NA
"674" 2013-01-01 NA
"675" 2013-01-02 NA
"676" 2013-01-03 NA
"677" 2013-01-04 NA
"678" 2013-01-05 NA
"679" 2013-01-06 NA
"680" 2013-01-07 NA
"681" 2013-01-08 NA
"682" 2013-01-09 NA
"683" 2013-01-10 NA
"684" 2013-01-11 NA
"685" 2013-01-12 NA
"686" 2013-01-13 NA
"687" 2013-01-14 NA
"688" 2013-01-15 NA
"689" 2013-01-16 NA
"690" 2013-01-17 NA
"691" 2013-01-18 NA
"692" 2013-01-19 NA
"693" 2013-01-20 NA
"694" 2013-01-21 NA
"695" 2013-01-22 NA
"696" 2013-01-23 NA
"697" 2013-01-24 NA
"698" 2013-01-25 NA
"699" 2013-01-26 NA
"700" 2013-01-27 NA
"701" 2013-01-28 NA
"702" 2013-01-29 NA
"703" 2013-01-30 NA
"704" 2013-01-31 NA
"705" 2013-02-01 0
"706" 2013-02-02 0
"707" 2013-02-03 39
"708" 2013-02-04 39
"709" 2013-02-05 2
"710" 2013-02-06 6
"711" 2013-02-07 NA
"712" 2013-02-08 NA
"713" 2013-02-09 NA
"714" 2013-02-10 10
"715" 2013-02-11 NA
"716" 2013-02-12 NA
"717" 2013-02-13 NA
"718" 2013-02-14 7
"719" 2013-02-15 NA
"720" 2013-02-16 NA
"721" 2013-02-17 NA
"722" 2013-02-18 NA
"723" 2013-02-19 NA
"724" 2013-02-20 NA
"725" 2013-02-21 NA
"726" 2013-02-22 NA
"727" 2013-02-23 NA
"728" 2013-02-24 NA
"729" 2013-02-25 NA
"730" 2013-02-26 NA
"731" 2013-02-27 NA
"732" 2013-02-28 60
"733" 2013-03-01 NA
"734" 2013-03-02 NA
"735" 2013-03-03 NA
"736" 2013-03-04 NA
"737" 2013-03-05 NA
"738" 2013-03-06 NA
"739" 2013-03-07 NA
"740" 2013-03-08 NA
"741" 2013-03-09 20
"742" 2013-03-10 NA
"743" 2013-03-11 NA
"744" 2013-03-12 NA
"745" 2013-03-13 NA
"746" 2013-03-14 NA
"747" 2013-03-15 NA
"748" 2013-03-16 NA
"749" 2013-03-17 NA
"750" 2013-03-18 10
"751" 2013-03-19 NA
"752" 2013-03-20 12
"753" 2013-03-21 NA
"754" 2013-03-22 NA
"755" 2013-03-23 NA
"756" 2013-03-24 NA
"757" 2013-03-25 NA
"758" 2013-03-26 NA
"759" 2013-03-27 NA
"760" 2013-03-28 NA
"761" 2013-03-29 NA
"762" 2013-03-30 NA
"763" 2013-03-31 NA
"764" 2013-04-01 NA
"765" 2013-04-02 NA
"766" 2013-04-03 NA
"767" 2013-04-04 NA
"768" 2013-04-05 NA
"769" 2013-04-06 NA
"770" 2013-04-07 NA
"771" 2013-04-08 NA
"772" 2013-04-09 NA
"773" 2013-04-10 NA
"774" 2013-04-11 NA
"775" 2013-04-12 NA
"776" 2013-04-13 NA
"777" 2013-04-14 NA
"778" 2013-04-15 NA
"779" 2013-04-16 NA
"780" 2013-04-17 NA
"781" 2013-04-18 25
"782" 2013-04-19 NA
"783" 2013-04-20 NA
"784" 2013-04-21 NA
"785" 2013-04-22 NA
"786" 2013-04-23 NA
"787" 2013-04-24 NA
"788" 2013-04-25 NA
"789" 2013-04-26 NA
"790" 2013-04-27 NA
"791" 2013-04-28 NA
"792" 2013-04-29 NA
"793" 2013-04-30 NA
"794" 2013-05-01 NA
"795" 2013-05-02 NA
"796" 2013-05-03 NA
"797" 2013-05-04 NA
"798" 2013-05-05 NA
"799" 2013-05-06 NA
"800" 2013-05-07 NA
"801" 2013-05-08 NA
"802" 2013-05-09 60
"803" 2013-05-10 NA
"804" 2013-05-11 NA
"805" 2013-05-12 NA
"806" 2013-05-13 NA
"807" 2013-05-14 NA
"808" 2013-05-15 NA
"809" 2013-05-16 NA
"810" 2013-05-17 NA
"811" 2013-05-18 NA
"812" 2013-05-19 NA
"813" 2013-05-20 NA
"814" 2013-05-21 NA
"815" 2013-05-22 NA
"816" 2013-05-23 NA
"817" 2013-05-24 NA
"818" 2013-05-25 NA
"819" 2013-05-26 20
"820" 2013-05-27 NA
"821" 2013-05-28 10
"822" 2013-05-29 NA
"823" 2013-05-30 NA
"824" 2013-05-31 NA
"825" 2013-06-01 NA
"826" 2013-06-02 NA
"827" 2013-06-03 NA
"828" 2013-06-04 NA
"829" 2013-06-05 NA
"830" 2013-06-06 NA
"831" 2013-06-07 NA
"832" 2013-06-08 NA
"833" 2013-06-09 NA
"834" 2013-06-10 NA
"835" 2013-06-11 NA
"836" 2013-06-12 NA
"837" 2013-06-13 NA
"838" 2013-06-14 NA
"839" 2013-06-15 NA
"840" 2013-06-16 NA
"841" 2013-06-17 NA
"842" 2013-06-18 NA
"843" 2013-06-19 NA
"844" 2013-06-20 NA
"845" 2013-06-21 NA
"846" 2013-06-22 NA
"847" 2013-06-23 NA
"848" 2013-06-24 NA
"849" 2013-06-25 NA
"850" 2013-06-26 NA
"851" 2013-06-27 NA
"852" 2013-06-28 NA
"853" 2013-06-29 NA
"854" 2013-06-30 NA
"855" 2013-07-01 NA
"856" 2013-07-02 NA
"857" 2013-07-03 NA
"858" 2013-07-04 NA
"859" 2013-07-05 NA
"860" 2013-07-06 NA
"861" 2013-07-07 NA
"862" 2013-07-08 NA
"863" 2013-07-09 NA
"864" 2013-07-10 NA
"865" 2013-07-11 NA
"866" 2013-07-12 NA
"867" 2013-07-13 NA
"868" 2013-07-14 NA
"869" 2013-07-15 NA
"870" 2013-07-16 NA
"871" 2013-07-17 NA
"872" 2013-07-18 NA
"873" 2013-07-19 NA
"874" 2013-07-20 NA
"875" 2013-07-21 NA
"876" 2013-07-22 NA
"877" 2013-07-23 NA
"878" 2013-07-24 NA
"879" 2013-07-25 NA
"880" 2013-07-26 NA
"881" 2013-07-27 NA
"882" 2013-07-28 NA
"883" 2013-07-29 NA
"884" 2013-07-30 NA
"885" 2013-07-31 NA
"886" 2013-08-01 NA
"887" 2013-08-02 NA
"888" 2013-08-03 NA
"889" 2013-08-04 NA
"890" 2013-08-05 NA
"891" 2013-08-06 NA
"892" 2013-08-07 NA
"893" 2013-08-08 NA
"894" 2013-08-09 NA
"895" 2013-08-10 NA
